INSTITUCION OFERTANTE,PROFESION,SEDE DE ADJUDICACION,N° PLAZAS,DIRESA GERESA DIRIS,INSTITUCION,DEPARTAMENTO,PROVINCIA,DISTRITO,GRADO DE DIFICULTAD,CODIGO RENIPRESS,NOMBRE DE ESTABLECIMIENTO,CATEGORIA,PRESUPUESTO,ZAF,ZE
LA LIBERTAD,MEDICINA,SEDE CENTRAL,2,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,CHEPEN,PUEBLO NUEVO,GD-3,00005305,SANTA ROSA,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,GRAN CHIMU,CASCAS,GD-3,00005279,PUNTA MORENO,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,GRAN CHIMU,LUCMA,GD-5,00009814,HUAYO,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,GRAN CHIMU,MARMOT,GD-5,00005285,CORMOT,I-1,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,GD-4,00005284,SIMBRON,I-1,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,JULCAN,CARABAMBA,GD-5,00005311,SAN JOSE DE SALO BAJO,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,JULCAN,JULCAN,GD-5,00006963,CHUGURPAMPA,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,JULCAN,JULCAN,GD-5,00007249,SAN AGUSTIN,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,2,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,AGALLPAMPA,GD-4,00005318,AGALLPAMPA,I-4,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,2,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,AGALLPAMPA,GD-5,00005319,CHOTA,I-3,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,2,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,AGALLPAMPA,GD-5,00008336,CUSHCANDAY,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,AGALLPAMPA,GD-5,00006933,PARAISO,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,2,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,CHARAT,GD-4,00005321,CALLANCAS,I-3,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,LA CUESTA,GD-5,00005247,LA CUESTA,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,OTUZCO,GD-4,00026346,"CENTRO DE SALUD MENTAL COMUNITARIO ""RENACER"" - OTUZCO",I-3,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,OTUZCO,GD-5,00006932,PACHIN ALTO,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,OTUZCO,GD-4,00005315,PANGO,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,2,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,OTUZCO,GD-4,00005317,RAMON CASTILLA,I-3,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,OTUZCO,GD-4,00005316,SAMNE,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,OTUZCO,GD-4,00006931,SAN ISIDRO,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,PARANDAY,GD-5,00005248,PARANDAY,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,SALPO,GD-5,00005327,BELLAVISTA,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,SALPO,GD-4,00013043,RAYAMPAMPA,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,SALPO,GD-5,00005326,SALPO,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,2,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,SINSICAP,GD-5,00005250,SAN IGNACIO DE LOYOLA,I-3,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,USQUIL,GD-5,00005330,BARRO NEGRO,I-2,SIN PRESUPUESTO,SI,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,USQUIL,GD-5,00018274,CANIBAMBA BAJO,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,USQUIL,GD-5,00006803,CAPACHIQUE,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,USQUIL,GD-5,00013742,CHOCONDAY,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,USQUIL,GD-5,00005329,CHUQUIZONGO,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,USQUIL,GD-5,00005331,CUYUCHUGO,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,USQUIL,GD-5,00005320,MONCHACAP,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,2,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,USQUIL,GD-5,00005328,USQUIL,I-4,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,PACASMAYO,GUADALUPE,GD-3,00005293,CIUDAD DE DIOS,I-3,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,PACASMAYO,GUADALUPE,GD-3,00005294,VILLA SAN ISIDRO,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,GD-3,00005295,JEQUETEPEQUE,I-3,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,PACASMAYO,SAN JOSE,GD-3,00005297,SAN JOSE,I-3,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,PACASMAYO,SAN JOSE,GD-3,00005298,SAN MARTIN DE PORRES,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,PATAZ,PATAZ,GD-3,00007239,VIJUS,I-3,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,2,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,EL PORVENIR,GD-3,00005210,BUEN PASTOR,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,EL PORVENIR,GD-3,00005211,GRAN CHIMU,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,2,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,EL PORVENIR,GD-3,00005215,INDOAMERICA,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,2,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,EL PORVENIR,GD-3,00005212,MIGUEL GRAU,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,2,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,EL PORVENIR,GD-3,00005213,"RIO SECO - ""SANTA ROSA""",I-3,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,2,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,EL PORVENIR,GD-3,00005214,VICTOR RAUL,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,EL PORVENIR,GD-3,00005216,VIRGEN DEL CARMEN,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,GD-2,00005218,FLORENCIA DE MORA - PARTE ALTA,I-3,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,HUANCHACO,GD-2,00020157,1° DE MAYO- SECTOR 10 EL MILAGRO,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,HUANCHACO,GD-2,00011007,EL TROPICO,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,HUANCHACO,GD-2,00011629,HUANCHAQUITO,I-1,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,HUANCHACO,GD-2,00005223,VILLA DEL MAR,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,2,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,LA ESPERANZA,GD-2,00005229,BELLAVISTA,I-3,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,2,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,LA ESPERANZA,GD-2,00007115,MANUEL AREVALO,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,2,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,LA ESPERANZA,GD-2,00005227,SAN MARTIN,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,2,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,LA ESPERANZA,GD-2,00005225,SANTISIMO SACRAMENTO,I-3,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,LAREDO,GD-2,00005232,MENOCUCHO,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,LAREDO,GD-2,00005233,SANTO DOMINGO,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,MOCHE,GD-2,00005235,ALTO MOCHE,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,MOCHE,GD-2,00007151,CURVA DE SUN,I-1,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,MOCHE,GD-2,00005236,ELIO JACOBO CAFFO,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,MOCHE,GD-2,00005237,SAN PEDRO - LAS DELICIAS,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,POROTO,GD-3,00005238,POROTO,I-3,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,SIMBAL,GD-3,00005241,SIMBAL,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,TRUJILLO,GD-1,00005201,ARANJUEZ,I-3,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,2,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,TRUJILLO,GD-1,00031725,CLUB DE LEONES,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,TRUJILLO,GD-1,00005199,LA UNION,I-3,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,TRUJILLO,GD-1,00005206,LIBERTAD,I-3,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,GD-1,00005244,BUENOS AIRES SUR,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,GD-1,00005242,VICTOR LARCO,I-3,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,VIRU,CHAO,GD-3,00005260,BUENA VISTA,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,VIRU,CHAO,GD-3,00007457,NUEVO CHAO,I-3,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,VIRU,CHAO,GD-3,00005258,PUENTE CHAO,I-4,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,VIRU,GUADALUPITO,GD-3,00005262,GUADALUPITO,I-3,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,VIRU,VIRU,GD-3,00005253,CALIFORNIA,I-3,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,VIRU,VIRU,GD-3,00009689,HUANCAQUITO BAJO,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,VIRU,VIRU,GD-3,00016609,SANTA ELENA,I-2,SIN PRESUPUESTO,NO,NO
LA LIBERTAD,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,VIRU,VIRU,GD-3,00006827,VICTOR RAUL HAYA DE LA TORRE,I-3,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,CHICLAYO,CHICLAYO,GD-1,00004321,"""VERONICA STACK DE TOMIS"" - TUPAC AMARU",I-3,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,CHICLAYO,CHICLAYO,GD-1,00004324,CERROPON,I-3,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,CHICLAYO,CHICLAYO,GD-1,00004318,JOSE OLAYA,I-3,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,CHICLAYO,CHICLAYO,GD-1,00004322,JOSE QUIÑONEZ GONZALES,I-2,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,GD-2,00004326,PAMPA GRANDE,I-3,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,GD-2,00007183,VILLA HERMOSA,I-2,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,CHICLAYO,LA VICTORIA,GD-1,00004330,CHOSICA DEL NORTE,I-3,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,CHICLAYO,LA VICTORIA,GD-1,00004329,EL BOSQUE,I-3,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,GD-2,00004365,LA VIÑA DE NUEVA ARICA,I-1,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,CHICLAYO,PIMENTEL,GD-1,00004338,PIMENTEL,I-3,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,CHICLAYO,REQUE,GD-2,00027737,"CENTRO ESPECIALIZADO DE SALUD MENTAL COMUNITARIA ""FRANCO BASAGLIA"" - REQUE",I-2,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,CHICLAYO,SANTA ROSA,GD-2,00004355,SANTA ROSA,I-3,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,GD-2,00004441,SEÑOR DE LA JUSTICIA,I-2,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,FERREÑAFE,INCAHUASI,GD-5,00004458,CRUZ LOMA,I-2,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,FERREÑAFE,INCAHUASI,GD-5,00004459,HUAYRUL,I-2,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,FERREÑAFE,INCAHUASI,GD-5,00004455,INKAWASI,I-3,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,FERREÑAFE,INCAHUASI,GD-5,00004464,KONGACHA,I-2,SIN PRESUPUESTO,SI,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,FERREÑAFE,INCAHUASI,GD-5,00004463,LANCHIPAMPA,I-2,SIN PRESUPUESTO,SI,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,FERREÑAFE,INCAHUASI,GD-5,00004460,MARAYHUACA,I-1,SIN PRESUPUESTO,SI,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,FERREÑAFE,INCAHUASI,GD-5,00004442,PUCHACA,I-2,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,FERREÑAFE,INCAHUASI,GD-5,00004461,TOTORAS,I-2,SIN PRESUPUESTO,SI,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,FERREÑAFE,INCAHUASI,GD-5,00004457,UYURPAMPA,I-2,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,GD-2,00004443,MESONES MURO,I-3,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,FERREÑAFE,PITIPO,GD-2,00004444,PITIPO,I-3,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,GD-2,00004452,C.S.PUEBLO NUEVO,I-3,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,GD-3,00029235,CENTRO DE SALUD MENTAL COMUNITARIO TUMI DE ORO,I-2,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,GD-3,00004376,ILLIMO,I-3,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,GD-3,00004378,SAN PEDRO SASAPE,I-2,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,LAMBAYEQUE,MORROPE,GD-3,00004429,CRUZ DEL MEDANO,I-3,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,LAMBAYEQUE,MORROPE,GD-3,00004424,LAGUNAS (MORROPE),I-2,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,LAMBAYEQUE,OLMOS,GD-4,00007315,CALERA SANTA ROSA,I-2,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,LAMBAYEQUE,OLMOS,GD-4,00006683,EL PUENTE,I-2,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,LAMBAYEQUE,OLMOS,GD-4,00011688,LAS NORIAS,I-2,SIN PRESUPUESTO,NO,NO
LAMBAYEQU E,MEDICINA,SEDE CENTRAL,1,LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,LAMBAYEQUE,SALAS,GD-3,00004386,SALAS,I-3,SIN PRESUPUESTO,NO,NO
