INSTITUCION OFERTANTE,PROFESION,SEDE DE ADJUDICACION,N° PLAZAS,DIRESA GERESA DIRIS,INSTITUCION,DEPARTAMENTO,PROVINCIA,DISTRITO,GRADO DE DIFICULTAD,CODIGO RENIPRESS,NOMBRE DE ESTABLECIMIENTO,CATEGORIA,PRESUPUESTO,ZAF (*),ZE (**)
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,CHANCHAMAYO,PICHANAQUI,GD-4,00000352,UNION SHIMASHIRO,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,CHANCHAMAYO,PICHANAQUI,GD-4,00000350,VALLE HERMOSO,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,GD-3,00000314,SAN LUIS DE SHUARO,I-3,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,CONCEPCION,ACO,GD-4,00000745,ACO,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,CONCEPCION,ANDAMARCA,GD-5,00000673,PUCACOCHA,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,CONCEPCION,COCHAS,GD-4,00000676,COCHAS,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,CONCEPCION,COMAS,GD-4,00000679,CANCHAPALCA,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,CONCEPCION,COMAS,GD-4,00000678,COMAS,I-3,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,CONCEPCION,COMAS,GD-4,00000680,RACRACALLA,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,CONCEPCION,SAN JOSE DE QUERO,GD-4,00000642,CHAQUICOCHA,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,CONCEPCION,SAN JOSE DE QUERO,GD-5,00000645,USIBAMBA,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,HUANCAYO,CHONGOS ALTO,GD-4,00000700,CHONGOS ALTO,I-3,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,HUANCAYO,PARIAHUANCA,GD-4,00000737,LAMPA,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,HUANCAYO,PARIAHUANCA,GD-4,00000736,PARIAHUANCA,I-3,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,HUANCAYO,PARIAHUANCA,GD-5,00000739,SAN BALVIN,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,GD-5,00000669,PUMABAMBA,I-2,NACIONAL,SI,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,GD-5,00000744,YUNCACHAQUICO CHA,I-2,NACIONAL,SI,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,JAUJA,CURICACA,GD-3,00000425,EL ROSARIO,I-1,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,JAUJA,LLOCLLAPAMPA,GD-4,00000427,LLOCLLAPAMPA,I-3,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,JAUJA,MOLINOS,GD-4,00000399,CURIMARCA,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,JAUJA,MONOBAMBA,GD-3,00000362,MONOBAMBA,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,JAUJA,RICRAN,GD-4,00000419,RICRAN,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,JUNIN,ULCUMAYO,GD-5,00000602,QUILCATACTA,I-2,NACIONAL,SI,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,COVIRIALI,GD-4,00000485,COVIRIALI,I-3,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,COVIRIALI,GD-4,00000486,SAN PEDRO,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,LLAYLLA,GD-3,00000491,HERMOSA PAMPA,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,LLAYLLA,GD-3,00000490,LLAYLLA,I-3,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,MAZAMARI,GD-4,00000435,CAPIRUSHARI,I-2,NACIONAL,NO,SI
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,MAZAMARI,GD-4,00000437,PANGA,I-2,NACIONAL,NO,SI
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,MAZAMARI,GD-4,00000436,PUEBLO LIBRE DE PAURIALI,I-2,NACIONAL,NO,SI
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,PAMPA HERMOSA,GD-5,00017678,HUANCAMACHAY,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,PAMPA HERMOSA,GD-5,00000492,SANTA ROSITA,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,PAMPA HERMOSA,GD-5,00006876,TOLDOPAMPA,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,PANGOA,GD-3,00000444,CHAVINI,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,PANGOA,GD-5,00006880,CIUDAD DE DIOS,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,PANGOA,GD-4,00000451,MATERENI,I-2,NACIONAL,SI,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,PANGOA,GD-5,00000448,NAYLAM DE SONOMORO,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,PANGOA,GD-5,00000445,SAN ANTONIO DE SONOMORO,I-3,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,PANGOA,GD-4,00000443,SAN RAMON DE PANGOA,I-3,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,PANGOA,GD-4,00000447,VILLA MARIA,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,RIO NEGRO,GD-4,00000501,ALTO PITOCUNA,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,RIO NEGRO,GD-4,00000477,HUAHUARI,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,RIO NEGRO,GD-4,00000499,PUENTE IPOKI,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,RIO NEGRO,GD-4,00000497,RIO CHARI ALTO,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,RIO NEGRO,GD-4,00000495,RIO NEGRO,I-3,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,RIO NEGRO,GD-4,00000505,SAN JUAN DE CHENI,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,RIO TAMBO,GD-5,00000500,AOTI,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,RIO TAMBO,GD-5,00000465,CAPITIRI,I-2,NACIONAL,SI,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,RIO TAMBO,GD-5,00000471,CUTIVIRENI,I-2,NACIONAL,SI,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,RIO TAMBO,GD-5,00000469,PUERTO OCOPA,I-3,NACIONAL,NO,SI
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,RIO TAMBO,GD-5,00000474,QUITENI,I-2,NACIONAL,SI,SI
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,RIO TAMBO,GD-5,00007187,VISTA ALEGRE DEL VALLE DE SANTA CRUZ,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,SATIPO,GD-3,00000482,HUANTASHIRI,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,SATIPO,GD-3,00000481,PARATUSHALI,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,SATIPO,GD-3,00000478,RIO VENADO,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,SATIPO,SATIPO,GD-4,00000483,SANIBENI,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,TARMA,HUARICOLCA,GD-4,00000595,HUARICOLCA,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,TARMA,HUASAHUASI,GD-4,00000542,HUASAHUASI,I-4,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,TARMA,PALCA,GD-3,00000569,PALCA,I-3,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,TARMA,PALCAMAYO,GD-4,00000527,PALCAMAYO,I-3,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,TARMA,SAN PEDRO DE CAJAS,GD-4,00000534,SAN PEDRO DE CAJAS,I-3,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,TARMA,TAPO,GD-5,00000577,TAPO,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,YAULI,HUAY HUAY,GD-4,00000430,HUAYHUAY,I-2,NACIONAL,SI,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,YAULI,LA OROYA,GD-4,00000560,HUAYNACANCHA,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,YAULI,MARCAPOMACO CHA,GD-4,00000561,MARCAPOMACOCH A,I-2,NACIONAL,SI,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,YAULI,MOROCOCHA,GD-4,00000563,MOROCOCHA,I-3,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,YAULI,SUITUCANCHA,GD-4,00000431,SUITUCANCHA,I-2,NACIONAL,SI,NO
MINSA,MEDICINA,SEDE CENTRAL,1,JUNIN,GOBIERNO REGIONAL,JUNIN,YAULI,YAULI,GD-3,00000567,YAULI - LA OROYA,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,BOLIVAR,BAMBAMARCA,GD-4,00005368,CALEMAR,I-3,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,BOLIVAR,LONGOTEA,GD-5,00005371,LONGOTEA,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,BOLIVAR,LONGOTEA,GD-4,00005372,PUSAC,I-3,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,BOLIVAR,UCUNCHA,GD-5,00005374,UCUNCHA,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,CHEPEN,PUEBLO NUEVO,GD-3,00005304,SAN IDELFONSO,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,GRAN CHIMU,CASCAS,GD-4,00005278,SAN FELIPE,I-2,NACIONAL,SI,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,GRAN CHIMU,LUCMA,GD-5,00005281,LUCMA,I-3,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,GRAN CHIMU,LUCMA,GD-5,00016937,RECUAYCITO,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,GD-5,00005288,EL PORVENIR,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,JULCAN,CALAMARCA,GD-5,00007247,BARRO NEGRO,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,JULCAN,CALAMARCA,GD-5,00005309,SICCHAL,I-3,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,JULCAN,HUASO,GD-5,00006771,CANRAZ,I-3,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,JULCAN,HUASO,GD-5,00006772,LA VEGA,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,JULCAN,HUASO,GD-5,00005313,PARASIVE,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,JULCAN,HUASO,GD-5,00005335,UNINGAMBAL,I-2,NACIONAL,SI,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,JULCAN,JULCAN,GD-5,00006774,PARUQUE BAJO,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,JULCAN,JULCAN,GD-5,00016423,SAN ANTONIO,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,JULCAN,JULCAN,GD-5,00005307,SANTA TERESA,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,AGALLPAMPA,GD-5,00006934,CARATA,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,AGALLPAMPA,GD-5,00005319,CHOTA,I-3,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,AGALLPAMPA,GD-5,00006933,PARAISO,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,OTUZCO,GD-4,00005315,PANGO,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,OTUZCO,GD-4,00006931,SAN ISIDRO,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,SALPO,GD-5,00007042,SHULGON,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,SINSICAP,GD-5,00005249,SINSICAP,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,USQUIL,GD-5,00005330,BARRO NEGRO,I-2,NACIONAL,SI,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,USQUIL,GD-5,00005329,CHUQUIZONGO,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,USQUIL,GD-5,00016919,COINA,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,USQUIL,GD-5,00005331,CUYUCHUGO,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,OTUZCO,USQUIL,GD-5,00016899,HUACAMOCHAL,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,PATAZ,BULDIBUYO,GD-5,00005377,BULDIBUYO,I-2,NACIONAL,SI,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,PATAZ,CHILLIA,GD-5,00005379,HUAYAUCITO,I-2,NACIONAL,SI,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,PATAZ,HUANCASPATA,GD-5,00018795,COCHACARA,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,PATAZ,HUANCASPATA,GD-5,00005380,HUANCASPATA,I-3,NACIONAL,SI,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,PATAZ,HUAYLILLAS,GD-5,00005381,HUAYLILLAS,I-2,NACIONAL,SI,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,PATAZ,HUAYO,GD-5,00005382,HUAYO,I-2,NACIONAL,SI,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,PATAZ,ONGON,GD-4,00005383,ONGON,I-2,NACIONAL,SI,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,PATAZ,ONGON,GD-5,00005384,UCTUBAMBA,I-2,NACIONAL,SI,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,PATAZ,PARCOY,GD-4,00005386,LLACUABAMBA,I-3,NACIONAL,SI,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,PATAZ,PARCOY,GD-4,00005387,VAQUERIA DE ANDAS,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,PATAZ,PATAZ,GD-4,00005388,CHAGUAL,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,PATAZ,PATAZ,GD-3,00007239,VIJUS,I-3,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,PATAZ,PIAS,GD-4,00005390,PIAS,I-2,NACIONAL,SI,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,PATAZ,TAURIJA,GD-5,00005392,TAURIJA,I-2,NACIONAL,SI,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,PATAZ,TAYABAMBA,GD-5,00005376,CHAQUICOCHA,I-2,NACIONAL,SI,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,PATAZ,TAYABAMBA,GD-4,00016646,UCRUMARCA,I-2,NACIONAL,SI,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,PATAZ,URPAY,GD-5,00005394,PARIAMARCA,I-2,NACIONAL,SI,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,PATAZ,URPAY,GD-5,00005393,URPAY,I-2,NACIONAL,SI,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,GD-5,00018225,CANUCUBAMBA,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,GD-5,00005354,COCHABAMBA,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,GD-5,00005353,UCHUBAMBA,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,GD-5,00017924,UCHUY,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,SANCHEZ CARRION,COCHORCO,GD-5,00013800,SUCCHACENTRO,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,GD-4,00005355,EL PALLAR,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,GD-5,00013552,AGOCAS,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,GD-5,00013794,LLUCHUBAMBA,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,GD-5,00007241,CORRAL GRANDE,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,GD-5,00007240,HUALASGOSDAY,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,GD-5,00005359,SANAGORAN,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,GD-5,00005360,VENTANAS,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,SANCHEZ CARRION,SARIN,GD-5,00005362,OROGOLDAY,I-2,NACIONAL,SI,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,SANCHEZ CARRION,SARIN,GD-5,00011628,SHIRACORRAL,I-2,NACIONAL,NO,NO
MINSA,MEDICINA,SEDE CENTRAL,1,LA LIBERTAD,GOBIERNO REGIONAL,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,GD-5,00005365,MARCABAL GRANDE,I-2,NACIONAL,NO,NO
